time,open,high,low,close,tick_volume,spread,real_volume,date
1666224000,1.34489,1.34829,1.34043,1.34678,193230.0,4,0.0,2022-10-20
1666310400,1.34668,1.35152,1.34283,1.3458,219113.0,4,0.0,2022-10-21
1666569600,1.3445,1.35828,1.34305,1.35309,221728.0,2,0.0,2022-10-24
1666656000,1.35306,1.35944,1.35106,1.356,177987.0,3,0.0,2022-10-25
1666742400,1.35609,1.36961,1.3535,1.36667,194524.0,0,0.0,2022-10-26
1666828800,1.36647,1.36869,1.34975,1.35174,193344.0,3,0.0,2022-10-27
1666915200,1.35141,1.35946,1.35052,1.35589,168419.0,3,0.0,2022-10-28
1667174400,1.35487,1.3579,1.34533,1.34598,142543.0,0,0.0,2022-10-31
1667260800,1.34582,1.35108,1.34438,1.34593,164918.0,3,0.0,2022-11-01
1667347200,1.34574,1.35159,1.3434,1.34568,155576.0,2,0.0,2022-11-02
1667433600,1.34549,1.34687,1.33666,1.34033,170077.0,3,0.0,2022-11-03
1667520000,1.33999,1.34302,1.32722,1.34259,192916.0,0,0.0,2022-11-04
1667779200,1.34001,1.35398,1.33846,1.35227,158301.0,3,0.0,2022-11-07
1667865600,1.35181,1.35488,1.34783,1.35241,147589.0,3,0.0,2022-11-08
1667952000,1.35225,1.35533,1.34739,1.35405,170949.0,3,0.0,2022-11-09
1668038400,1.35373,1.36093,1.34589,1.35985,197565.0,3,0.0,2022-11-10
1668124800,1.35946,1.37363,1.35723,1.37195,140167.0,4,0.0,2022-11-11
1668384000,1.37207,1.37617,1.36588,1.375,175384.0,3,0.0,2022-11-14
1668470400,1.3744,1.38634,1.36884,1.37417,233696.0,3,0.0,2022-11-15
1668556800,1.37391,1.38721,1.37264,1.38518,204199.0,3,0.0,2022-11-16
1668643200,1.38468,1.38615,1.37816,1.38095,172386.0,3,0.0,2022-11-17
1668729600,1.38056,1.38754,1.37936,1.38174,155605.0,3,0.0,2022-11-18
1668988800,1.37881,1.38275,1.3738,1.37666,157653.0,3,0.0,2022-11-21
1669075200,1.3772,1.37896,1.37344,1.37766,135933.0,3,0.0,2022-11-22
1669161600,1.37727,1.39064,1.37702,1.388,158406.0,3,0.0,2022-11-23
